unit_id,window,radius_m,population_weight,weighted_departures,expected_departures_per_resident,population_reached,reach_fraction,support_points,strict_cross_city_accepted
CHI:07,sunday_am,400,70489.86532529842,3073190.9503940204,43.597628342908315,70137.96612945515,0.9950078043954358,1090,False
CHI:07,sunday_am,800,70489.86532529842,5929797.883114806,84.122701267052,70489.86532529842,1.0,1090,False
CHI:07,weekday_am,400,70489.86532529842,6847455.28557906,97.14098975759494,70138.75885738007,0.9950190503798234,1090,False
CHI:07,weekday_am,800,70489.86532529842,13063289.33312907,185.32152491488344,70489.86532529842,1.0,1090,False
CHI:08,saturday_am,400,105397.24795217079,8449053.16883263,80.16388789076169,102550.72926826283,0.9729924761868574,802,False
CHI:08,saturday_am,800,105397.24795217079,17644467.63980642,167.40918745633158,105397.24795217077,0.9999999999999999,802,False
CHI:08,sunday_am,400,105397.24795217079,7216338.598659797,68.46799834787495,102550.72926826283,0.9729924761868574,802,False
CHI:08,sunday_am,800,105397.24795217079,15278347.637418125,144.95964490791476,105397.24795217077,0.9999999999999999,802,False
CHI:08,weekday_am,400,105397.24795217079,18600968.116077125,176.48438149464997,103159.55378018314,0.9787689506560635,802,False
CHI:08,weekday_am,800,105397.24795217079,39425327.55659508,374.0641081490692,105397.24795217077,0.9999999999999999,802,False
CHI:09,saturday_am,400,11522.398556166338,48089.58498003387,4.173574169095045,5341.620642009842,0.4635858251189563,655,False
CHI:09,saturday_am,800,11522.398556166338,82911.19805497091,7.195654416119817,7586.017267645507,0.6583713651864409,655,False
